date,MID_PRICE,high,low,close,volume,openinterest,BID_PRICE_1,BID_SIZE_1,BID_PRICE_2,BID_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_1,ASK_SIZE_1,ASK_PRICE_2,ASK_SIZE_2,ASK_PRICE_3,ASK_SIZE_3,year,month,day,hour,minute,second,microsecond
1700-02-13,409.185,0,0,0,0,0,409.15,500,409.04,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,0,544282
1700-02-14,409.435,0,0,0,0,0,409.15,500,409.04,100,409.03,100,409.22,500,409.72,50,409.92,100,2022,8,1,13,30,0,555843
1700-02-15,409.185,0,0,0,0,0,409.04,100,409.03,100,408.99,100,409.22,500,409.72,50,409.92,100,2022,8,1,13,30,0,568972
1700-02-16,409.13,0,0,0,0,0,409.04,100,409.03,100,408.99,100,409.21,500,409.22,500,409.72,50,2022,8,1,13,30,0,569060
1700-02-17,409.125,0,0,0,0,0,409.04,100,409.03,100,408.99,100,409.21,500,409.72,50,409.92,100,2022,8,1,13,30,0,569462
1700-02-18,409.125,0,0,0,0,0,409.04,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,0,576795
1700-02-19,409.38,0,0,0,0,0,409.15,500,409.04,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,0,644140
1700-02-20,409.435,0,0,0,0,0,409.15,500,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,0,645255
1700-02-21,409.435,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,0,662479
1700-02-22,409.435,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.16,28,409.72,50,409.92,100,2022,8,1,13,30,0,688086
1700-02-23,409.155,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.16,51,409.72,50,409.92,100,2022,8,1,13,30,0,688088
1700-02-24,409.155,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.16,51,409.21,500,409.72,50,2022,8,1,13,30,0,688753
1700-02-25,409.155,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.17,51,409.21,500,409.72,50,2022,8,1,13,30,0,699374
1700-02-26,409.15999999999997,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.17,251,409.21,500,409.72,50,2022,8,1,13,30,0,715163
1700-02-27,409.15999999999997,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.17,51,409.21,500,409.72,50,2022,8,1,13,30,0,716281
1700-02-28,409.15999999999997,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.17,251,409.21,500,409.72,50,2022,8,1,13,30,0,729617
1700-03-01,409.15999999999997,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.17,51,409.21,500,409.72,50,2022,8,1,13,30,0,729617
1700-03-02,409.15999999999997,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.17,251,409.21,500,409.72,50,2022,8,1,13,30,0,738521
1700-03-03,409.15999999999997,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.17,251,409.21,500,409.72,50,2022,8,1,13,30,0,741991
1700-03-04,409.115,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.17,51,409.21,500,409.72,50,2022,8,1,13,30,0,770483
1700-03-05,409.115,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.16,200,409.17,51,409.21,500,2022,8,1,13,30,0,775759
1700-03-06,409.11,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.16,300,409.17,51,409.21,500,2022,8,1,13,30,0,776643
1700-03-07,409.11,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.16,200,409.17,51,409.21,500,2022,8,1,13,30,0,801588
1700-03-08,409.11,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.16,300,409.17,51,409.21,500,2022,8,1,13,30,0,814843
1700-03-09,409.11,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.16,100,409.17,51,409.21,500,2022,8,1,13,30,0,820642
1700-03-10,409.11,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.16,100,409.17,51,409.21,500,2022,8,1,13,30,0,820645
1700-03-11,409.11,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.16,100,409.17,51,409.72,50,2022,8,1,13,30,0,820646
1700-03-12,409.11,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.17,151,409.72,50,409.92,100,2022,8,1,13,30,0,821629
1700-03-13,409.115,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.17,51,409.72,50,409.92,100,2022,8,1,13,30,0,826511
1700-03-14,409.115,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.17,51,409.72,50,409.92,100,2022,8,1,13,30,0,845588
1700-03-15,409.115,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.17,51,409.72,50,409.92,100,2022,8,1,13,30,0,860623
1700-03-16,409.115,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.18,19,409.72,50,409.92,100,2022,8,1,13,30,0,927203
1700-03-17,409.12,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.18,19,409.19,200,409.72,50,2022,8,1,13,30,0,935124
1700-03-18,409.12,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.18,19,409.19,200,409.72,50,2022,8,1,13,30,0,951010
1700-03-19,409.12,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.19,119,409.72,50,409.92,100,2022,8,1,13,30,0,953822
1700-03-20,409.125,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,0,979540
1700-03-21,409.39,0,0,0,0,0,409.15,100,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,1756
1700-03-22,409.435,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,11727
1700-03-23,409.39,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,31745
1700-03-24,409.39,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.19,200,409.72,50,409.92,100,2022,8,1,13,30,1,31750
1700-03-25,409.125,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.19,300,409.72,50,409.92,100,2022,8,1,13,30,1,49883
1700-03-26,409.125,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.19,200,409.72,50,409.92,100,2022,8,1,13,30,1,54087
1700-03-27,409.125,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,54091
1700-03-28,409.39,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.19,200,409.72,50,409.92,100,2022,8,1,13,30,1,57347
1700-03-29,409.125,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,57358
1700-03-30,409.39,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.18,200,409.72,50,409.92,100,2022,8,1,13,30,1,67170
1700-03-31,409.12,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,68008
1700-04-01,409.39,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.18,200,409.72,50,409.92,100,2022,8,1,13,30,1,77071
1700-04-02,409.12,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,86322
1700-04-03,409.39,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,99194
1700-04-04,409.39,0,0,0,0,0,409.15,200,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,126225
1700-04-05,409.435,0,0,0,0,0,409.15,200,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,131726
1700-04-06,409.435,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,140325
1700-04-07,409.39,0,0,0,0,0,409.06,100,409.03,100,408.99,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,140349
1700-04-08,409.39,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,182264
1700-04-09,409.395,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.23,200,409.72,50,409.92,100,2022,8,1,13,30,1,187461
1700-04-10,409.15,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.23,300,409.72,50,409.92,100,2022,8,1,13,30,1,194721
1700-04-11,409.15,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.23,200,409.72,50,409.92,100,2022,8,1,13,30,1,197910
1700-04-12,409.15,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,197914
1700-04-13,409.395,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.22,200,409.72,50,409.92,100,2022,8,1,13,30,1,197916
1700-04-14,409.145,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,197918
1700-04-15,409.395,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.22,200,409.72,50,409.92,100,2022,8,1,13,30,1,202850
1700-04-16,409.145,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,212762
1700-04-17,409.395,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.21,200,409.72,50,409.92,100,2022,8,1,13,30,1,212762
1700-04-18,409.14,0,0,0,0,0,409.07,100,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,212764
1700-04-19,409.395,0,0,0,0,0,409.15,500,409.07,100,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,225679
1700-04-20,409.435,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,234450
1700-04-21,409.435,0,0,0,0,0,409.15,700,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,251343
1700-04-22,409.435,0,0,0,0,0,409.15,700,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,251803
1700-04-23,409.435,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,275154
1700-04-24,409.435,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,275158
1700-04-25,409.435,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,367342
1700-04-26,409.435,0,0,0,0,0,409.15,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,377598
1700-04-27,409.435,0,0,0,0,0,409.15,700,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,388073
1700-04-28,409.435,0,0,0,0,0,409.16,700,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,407697
1700-04-29,409.44000000000005,0,0,0,0,0,409.18,700,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,407856
1700-04-30,409.45000000000005,0,0,0,0,0,409.19,700,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,408105
1700-05-01,409.45500000000004,0,0,0,0,0,409.21,200,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,408107
1700-05-02,409.46500000000003,0,0,0,0,0,409.23,200,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,408418
1700-05-03,409.475,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,416653
1700-05-04,409.46000000000004,0,0,0,0,0,409.2,500,409.19,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,439148
1700-05-05,409.46000000000004,0,0,0,0,0,409.2,1000,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,454141
1700-05-06,409.46000000000004,0,0,0,0,0,409.21,500,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,454142
1700-05-07,409.46500000000003,0,0,0,0,0,409.21,500,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,454149
1700-05-08,409.46500000000003,0,0,0,0,0,409.23,500,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,460474
1700-05-09,409.475,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,464022
1700-05-10,409.46000000000004,0,0,0,0,0,409.25,500,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,486885
1700-05-11,409.485,0,0,0,0,0,409.25,1000,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,488581
1700-05-12,409.485,0,0,0,0,0,409.26,500,409.25,500,409.2,500,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,494351
1700-05-13,409.49,0,0,0,0,0,409.27,200,409.26,500,409.25,500,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,515269
1700-05-14,409.495,0,0,0,0,0,409.26,500,409.25,500,409.2,500,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,537123
1700-05-15,409.49,0,0,0,0,0,409.25,500,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,537125
1700-05-16,409.485,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,537127
1700-05-17,409.46000000000004,0,0,0,0,0,409.27,500,409.2,500,409.06,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,543427
1700-05-18,409.495,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,543438
1700-05-19,409.46000000000004,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.72,50,409.92,100,409.95,100,2022,8,1,13,30,1,551438
1700-05-20,409.46000000000004,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,100,409.72,50,409.92,100,2022,8,1,13,30,1,554659
1700-05-21,409.25,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,100,409.72,50,409.92,100,2022,8,1,13,30,1,557278
1700-05-22,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,300,409.72,50,409.92,100,2022,8,1,13,30,1,557676
1700-05-23,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,100,409.72,50,409.92,100,2022,8,1,13,30,1,566159
1700-05-24,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,100,409.72,50,409.92,100,2022,8,1,13,30,1,575408
1700-05-25,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,100,409.72,50,409.92,100,2022,8,1,13,30,1,589197
1700-05-26,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,100,409.72,50,409.92,100,2022,8,1,13,30,1,589612
1700-05-27,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,100,409.72,50,409.92,100,2022,8,1,13,30,1,591343
1700-05-28,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,100,409.72,50,409.95,100,2022,8,1,13,30,1,597853
1700-05-29,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.3,100,409.72,50,409.95,100,2022,8,1,13,30,1,597860
1700-05-30,409.28,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,599118
1700-05-31,409.49,0,0,0,0,0,409.26,500,409.2,500,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,599155
1700-06-01,409.49,0,0,0,0,0,409.26,500,409.2,500,409.09,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,599159
1700-06-02,409.49,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,602121
1700-06-03,409.46000000000004,0,0,0,0,0,409.27,500,409.2,500,409.09,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,604994
1700-06-04,409.495,0,0,0,0,0,409.26,500,409.2,500,409.09,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,605263
1700-06-05,409.49,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,606761
1700-06-06,409.46000000000004,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.31,200,409.72,50,409.95,100,2022,8,1,13,30,1,609761
1700-06-07,409.255,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,609978
1700-06-08,409.46000000000004,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,611294
1700-06-09,409.46000000000004,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.32,500,409.72,50,409.95,100,2022,8,1,13,30,1,622115
1700-06-10,409.26,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,622277
1700-06-11,409.46000000000004,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,623876
1700-06-12,409.46000000000004,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.31,200,409.72,50,409.95,100,2022,8,1,13,30,1,627116
1700-06-13,409.255,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.32,200,409.72,50,409.95,100,2022,8,1,13,30,1,639704
1700-06-14,409.26,0,0,0,0,0,409.2,500,409.09,100,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,640242
1700-06-15,409.46000000000004,0,0,0,0,0,409.27,200,409.2,500,409.09,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,640247
1700-06-16,409.495,0,0,0,0,0,409.27,200,409.2,500,409.09,100,409.31,200,409.72,50,409.95,100,2022,8,1,13,30,1,655395
1700-06-17,409.28999999999996,0,0,0,0,0,409.27,200,409.2,500,409.09,100,409.32,200,409.72,50,409.95,100,2022,8,1,13,30,1,658672
1700-06-18,409.29499999999996,0,0,0,0,0,409.27,200,409.2,500,409.09,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,659318
1700-06-19,409.495,0,0,0,0,0,409.27,200,409.2,500,409.09,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,673914
1700-06-20,409.495,0,0,0,0,0,409.27,200,409.2,500,409.06,100,409.72,50,409.95,100,409.98,100,2022,8,1,13,30,1,683091
1700-06-21,409.495,0,0,0,0,0,409.27,200,409.2,500,409.06,100,409.31,200,409.72,50,409.95,100,2022,8,1,13,30,1,690765
1700-06-22,409.28999999999996,0,0,0,0,0,409.27,200,409.2,500,409.06,100,409.31,300,409.72,50,409.95,100,2022,8,1,13,30,1,690792
1700-06-23,409.28999999999996,0,0,0,0,0,409.27,200,409.2,500,409.06,100,409.31,200,409.72,50,409.95,100,2022,8,1,13,30,1,691206
1700-06-24,409.28999999999996,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.31,200,409.72,50,409.95,100,2022,8,1,13,30,1,696408
1700-06-25,409.255,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.31,700,409.72,50,409.95,100,2022,8,1,13,30,1,701910
1700-06-26,409.255,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,500,409.31,700,409.72,50,2022,8,1,13,30,1,701914
1700-06-27,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1000,409.31,700,409.72,50,2022,8,1,13,30,1,701916
1700-06-28,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1000,409.31,500,409.72,50,2022,8,1,13,30,1,701923
1700-06-29,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1200,409.31,500,409.72,50,2022,8,1,13,30,1,701925
1700-06-30,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1000,409.31,500,409.72,50,2022,8,1,13,30,1,701926
1700-07-01,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.29,200,409.3,1000,409.31,500,2022,8,1,13,30,1,702385
1700-07-02,409.245,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1000,409.31,500,409.72,50,2022,8,1,13,30,1,702386
1700-07-03,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.28,200,409.3,1000,409.31,500,2022,8,1,13,30,1,711545
1700-07-04,409.24,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1000,409.31,500,409.72,50,2022,8,1,13,30,1,711552
1700-07-05,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1200,409.31,500,409.72,50,2022,8,1,13,30,1,712155
1700-07-06,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.28,200,409.3,1200,409.31,500,2022,8,1,13,30,1,712504
1700-07-07,409.24,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.28,200,409.3,1000,409.31,500,2022,8,1,13,30,1,712504
1700-07-08,409.24,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1000,409.31,500,409.72,50,2022,8,1,13,30,1,712507
1700-07-09,409.25,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.29,200,409.3,1000,409.31,500,2022,8,1,13,30,1,712509
1700-07-10,409.245,0,0,0,0,0,409.2,500,409.06,100,409.03,100,409.3,1000,409.31,500,409.72,50,2022,8,1,13,30,1,712965
